0.0	6.0	0.0	n
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	0	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
0.0	6.0	1	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.08252767040415461	6.009120116512107	2	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.09620488380088223	6.006857715706511	3	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10290596548478934	6.009166442221093	4	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.10000171736136192	6.006448099306173	5	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.09631066192355138	6.007193386311464	6	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.08302343554996876	6.0077150162471895	7	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.07370676198288151	6.0080890004420775	8	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.08940297351189519	6.008774043689192	9	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.10072839837323005	6.011101633095839	10	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.11742775103609861	6.0110034328790345	11	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08432784364942736	6.007530437385992	12	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.08905770272097047	6.0067730396187	13	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
-0.09387328447297358	6.005982304334826	14	c
